,id,tweets,likes,created_at,num_retweets,hashtags,symbols,user_mentions,urls,media
0,1363864860916908036,"Welcome back, @calvo05oficial 😅 https://t.co/Bv9TgsBNKe",81,2021-02-22 14:54:56,6,[],[],"[{'screen_name': 'calvo05oficial', 'name': 'Francisco Calvo', 'id': 737810925357551616, 'id_str': '737810925357551616', 'indices': [14, 29]}]",[],"[{'id': 1363864642100027392, 'id_str': '1363864642100027392', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1363864642100027392/img/dSlbq8kEU9rFFYFt.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1363864642100027392/img/dSlbq8kEU9rFFYFt.jpg', 'url': 'https://t.co/Bv9TgsBNKe', 'display_url': 'pic.twitter.com/Bv9TgsBNKe', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1363864860916908036/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 854, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 854, 'resize': 'fit'}}}]"
1,1363540166086959111,Where Chicago comes to play 🗓 2.25 https://t.co/qurtiqhrJb,225,2021-02-21 17:24:43,23,[],[],[],[],"[{'id': 1363503908061143042, 'id_str': '1363503908061143042', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/EuwwhhwWgAYiYYt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuwwhhwWgAYiYYt.jpg', 'url': 'https://t.co/qurtiqhrJb', 'display_url': 'pic.twitter.com/qurtiqhrJb', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1363540166086959111/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
2,1362894651657777155,@IndianaMSOC 🔥🔥,3,2021-02-19 22:39:40,0,[],[],"[{'screen_name': 'IndianaMSOC', 'name': ""Indiana Men's Soccer"", 'id': 29739264, 'id_str': '29739264', 'indices': [0, 12]}]",[],
3,1362829516331220994,"RT @VamosFire: Mauricio Pineda platicó con @TelemundoCHI acerca de su familia y el fútbol ♥️⚽️

¡Les compartimos la entrevista! ⤵️

https:/…",0,2021-02-19 18:20:51,5,[],[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}, {'screen_name': 'TelemundoCHI', 'name': 'Telemundo Chicago', 'id': 36388194, 'id_str': '36388194', 'indices': [43, 56]}]",[],
4,1362424575502520324,Have a young artist at home? We've got the perfect project 🎨 Read our latest update → https://t.co/mPY6TKeXSy,49,2021-02-18 15:31:46,10,[],[],[],"[{'url': 'https://t.co/mPY6TKeXSy', 'expanded_url': 'http://cf97.co/7xig30rvpYs', 'display_url': 'cf97.co/7xig30rvpYs', 'indices': [86, 109]}]",
5,1362141016149659654,"""I was always raised with the mindset that I'm going to have to work for all of my opportunities because there's going to be a bunch of barriers for me.""

A must-read via @ChicagoSports:
https://t.co/QLoLG4VvbG",50,2021-02-17 20:45:00,9,[],[],"[{'screen_name': 'ChicagoSports', 'name': 'Chicago Tribune Sports', 'id': 8859802, 'id_str': '8859802', 'indices': [171, 185]}]","[{'url': 'https://t.co/QLoLG4VvbG', 'expanded_url': 'https://www.chicagotribune.com/sports/soccer/ct-chicago-fire-black-players-racism-20210217-a7txjyaulbgdxdg6lz4mi64yvq-story.html', 'display_url': 'chicagotribune.com/sports/soccer/…', 'indices': [187, 210]}]",
6,1362089020948365316,Stanislav’s stock is rising 📈 https://t.co/TsCOIpMpo4,66,2021-02-17 17:18:23,3,[],[],[],[],"[{'id': 1361771599440019456, 'id_str': '1361771599440019456', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EuccuM9WgA0g2gu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuccuM9WgA0g2gu.jpg', 'url': 'https://t.co/TsCOIpMpo4', 'display_url': 'pic.twitter.com/TsCOIpMpo4', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1362089020948365316/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]"
7,1362065923457310729,RT @fires_black: Another reminder to everyone this coming tuesday we are collaborating with @FwdFeatherstone to have a serious in-depth con…,0,2021-02-17 15:46:36,24,[],[],"[{'screen_name': 'fires_black', 'name': 'Openly Black Fires', 'id': 1038329123087769600, 'id_str': '1038329123087769600', 'indices': [3, 15]}, {'screen_name': 'FwdFeatherstone', 'name': 'Featherstone Flamingos', 'id': 1128280032080748544, 'id_str': '1128280032080748544', 'indices': [92, 108]}]",[],
8,1361710660304928775,Szczęśliwego dnia pączek! 🇵🇱 https://t.co/bHITvXCbxZ,441,2021-02-16 16:14:55,28,[],[],[],[],"[{'id': 1361710551458529285, 'id_str': '1361710551458529285', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EuXEiCqWQAUbSBZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuXEiCqWQAUbSBZ.jpg', 'url': 'https://t.co/bHITvXCbxZ', 'display_url': 'pic.twitter.com/bHITvXCbxZ', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1361710660304928775/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}}}]"
9,1360976837292285952,Is your name Carlos? Cuz you’re Terán up our heart. https://t.co/kZqCFpDqcl,86,2021-02-14 15:38:58,5,[],[],[],[],"[{'id': 1360976235925544960, 'id_str': '1360976235925544960', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EuMorQIXIAABPCC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuMorQIXIAABPCC.jpg', 'url': 'https://t.co/kZqCFpDqcl', 'display_url': 'pic.twitter.com/kZqCFpDqcl', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1360976837292285952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]"
10,1360680760462741506,"Go get 'em, @KidM3mito 🎮 @eMLS League Series 2 QFs coming up!

https://t.co/LiJeTU2sdA",10,2021-02-13 20:02:28,1,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [12, 22]}, {'screen_name': 'eMLS', 'name': '🎮 Major League Soccer', 'id': 922506058865704960, 'id_str': '922506058865704960', 'indices': [25, 30]}]","[{'url': 'https://t.co/LiJeTU2sdA', 'expanded_url': 'https://twitter.com/i/broadcasts/1gqGvoZwyZgJB', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [63, 86]}]",
11,1360646914006523913,"RT @eMLS: 8⃣will play 🎮 
1⃣will win 🏆

#eMLS League Series 2 pres. by @CocaCola 
TODAY at 3 PM ET on @MLS https://t.co/sg0rt4HziI 

@xbleu7…",0,2021-02-13 17:47:58,11,"[{'text': 'eMLS', 'indices': [39, 44]}]",[],"[{'screen_name': 'eMLS', 'name': '🎮 Major League Soccer', 'id': 922506058865704960, 'id_str': '922506058865704960', 'indices': [3, 8]}, {'screen_name': 'CocaCola', 'name': 'Coca-Cola', 'id': 26787673, 'id_str': '26787673', 'indices': [70, 79]}, {'screen_name': 'MLS', 'name': 'Major League Soccer', 'id': 107146095, 'id_str': '107146095', 'indices': [101, 105]}, {'screen_name': 'xbleu7', 'name': 'John', 'id': 777715131480276992, 'id_str': '777715131480276992', 'indices': [132, 139]}]","[{'url': 'https://t.co/sg0rt4HziI', 'expanded_url': 'http://Twitch.tv/MLS', 'display_url': 'Twitch.tv/MLS', 'indices': [106, 129]}]",
12,1360604784458399744,Seen high and low across Chicago 👀,26,2021-02-13 15:00:34,4,[],[],[],[],
13,1360589549693530113,"Good day for some good eats ❄️

https://t.co/KUMPvFJl3m",26,2021-02-13 14:00:01,4,[],[],[],"[{'url': 'https://t.co/KUMPvFJl3m', 'expanded_url': 'http://t.ly/2c6b', 'display_url': 't.ly/2c6b', 'indices': [32, 55]}]",
14,1360295879060635656,Sneak peek at what’s coming to Chicago in 2022. https://t.co/kOjMVlRmey,44,2021-02-12 18:33:05,4,[],[],[],[],"[{'id': 1360294715598508036, 'id_str': '1360294715598508036', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/EuC90ABWQAIFu7Y.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuC90ABWQAIFu7Y.jpg', 'url': 'https://t.co/kOjMVlRmey', 'display_url': 'pic.twitter.com/kOjMVlRmey', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1360295879060635656/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
15,1360270704319614980,"77 neighborhoods strong, 
each beautifully unique. https://t.co/olDawOS0JX",137,2021-02-12 16:53:03,13,[],[],[],[],"[{'id': 1360268992716410886, 'id_str': '1360268992716410886', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EuClcR3XEAY4wHJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuClcR3XEAY4wHJ.jpg', 'url': 'https://t.co/olDawOS0JX', 'display_url': 'pic.twitter.com/olDawOS0JX', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1360270704319614980/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]"
16,1359974482723524608,"RT @VamosFire: ¡No se pierdan esta entrevista con Mauri! 🎙

#VamosFire 

https://t.co/rx7RVIZhhI",0,2021-02-11 21:15:58,3,"[{'text': 'VamosFire', 'indices': [60, 70]}]",[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]","[{'url': 'https://t.co/rx7RVIZhhI', 'expanded_url': 'https://www.chicagofirefc.com/post/2021/02/10/entrevista-con-mauricio-pineda-0', 'display_url': 'chicagofirefc.com/post/2021/02/1…', 'indices': [73, 96]}]",
17,1359945492994678790,"Love is stronger than hate.

Thank you @csingleton__2 for inspiring our staff with your story and your strength. https://t.co/GUsYVlY3hb",80,2021-02-11 19:20:46,13,[],[],"[{'screen_name': 'csingleton__2', 'name': 'Chris Singleton', 'id': 1586268696, 'id_str': '1586268696', 'indices': [39, 53]}]",[],"[{'id': 1359913659879870466, 'id_str': '1359913659879870466', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/Et9jCaoXEAAxAwE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Et9jCaoXEAAxAwE.jpg', 'url': 'https://t.co/GUsYVlY3hb', 'display_url': 'pic.twitter.com/GUsYVlY3hb', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1359945492994678790/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 360, 'h': 450, 'resize': 'fit'}, 'small': {'w': 360, 'h': 450, 'resize': 'fit'}, 'large': {'w': 360, 'h': 450, 'resize': 'fit'}}}]"
18,1359902178807320583,The event or what stood after? 🤔,20,2021-02-11 16:28:39,5,[],[],[],[],
19,1359637084814860289,Espinoza under the microscope 🔬 https://t.co/I1BCiJx57t,32,2021-02-10 22:55:16,7,[],[],[],[],"[{'id': 1359634446220148737, 'id_str': '1359634446220148737', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/Et5mtcKXYAUgZYu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Et5mtcKXYAUgZYu.jpg', 'url': 'https://t.co/I1BCiJx57t', 'display_url': 'pic.twitter.com/I1BCiJx57t', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1359637084814860289/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
20,1359591876484075523,ok this time for real 👍,98,2021-02-10 19:55:38,9,[],[],[],[],
21,1359566190960668672,"300+ players have worn our shirt.

Drop us your answer 👇 https://t.co/0JoNlhUVru",127,2021-02-10 18:13:34,9,[],[],[],[],"[{'id': 1359546245136678915, 'id_str': '1359546245136678915', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/Et4UG1UWgAMKaHI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Et4UG1UWgAMKaHI.jpg', 'url': 'https://t.co/0JoNlhUVru', 'display_url': 'pic.twitter.com/0JoNlhUVru', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1359566190960668672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
22,1359522936839942144,"Needing all three points in his final qualifier, @KidM3mito scored a 90th-minute winner to secure his place in Saturday's quarterfinals.

https://t.co/UPv1h40lmx",16,2021-02-10 15:21:41,3,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [49, 59]}]",[],"[{'id': 1359351787208253441, 'id_str': '1359351787208253441', 'indices': [138, 161], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1359351787208253441/pu/img/qy4T8yQ34u8IOKFQ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1359351787208253441/pu/img/qy4T8yQ34u8IOKFQ.jpg', 'url': 'https://t.co/UPv1h40lmx', 'display_url': 'pic.twitter.com/UPv1h40lmx', 'expanded_url': 'https://twitter.com/KidM3mito/status/1359352021531430915/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1359352021531430915, 'source_status_id_str': '1359352021531430915', 'source_user_id': 834100159323766784, 'source_user_id_str': '834100159323766784'}]"
23,1359522885874946058,"Book it ✔️

@KidM3mito will compete for an @eMLS trophy this weekend.",34,2021-02-10 15:21:29,2,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [12, 22]}, {'screen_name': 'eMLS', 'name': '🎮 Major League Soccer', 'id': 922506058865704960, 'id_str': '922506058865704960', 'indices': [43, 48]}]",[],
24,1359366360216797187,RT @KidM3mito: Finished 6th place overall in @eMLS LS1 &amp; LS2 which means I have officially qualified for eMLS Cup! Time to grind between no…,0,2021-02-10 04:59:30,2,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [3, 13]}, {'screen_name': 'eMLS', 'name': '🎮 Major League Soccer', 'id': 922506058865704960, 'id_str': '922506058865704960', 'indices': [45, 50]}]",[],
25,1359165907659083782,Like both? Replies are encouraged 👍,83,2021-02-09 15:42:59,17,[],[],[],[],
26,1358888084159533059,Offor 101 with @TNTerens 📚 https://t.co/R4dzaYCH7L,52,2021-02-08 21:19:00,3,[],[],"[{'screen_name': 'TNTerens', 'name': 'Tyler Terens', 'id': 372415787, 'id_str': '372415787', 'indices': [15, 24]}]",[],"[{'id': 1358885207278055429, 'id_str': '1358885207278055429', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/Etu9cXAXEAg7ONn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Etu9cXAXEAg7ONn.jpg', 'url': 'https://t.co/R4dzaYCH7L', 'display_url': 'pic.twitter.com/R4dzaYCH7L', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1358888084159533059/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]"
27,1358880105393709062,RT @AlvaroMedran: When @calvo05oficial @fherbers9393 @Tongagimenez are in the middle......,0,2021-02-08 20:47:18,3,[],[],"[{'screen_name': 'AlvaroMedran', 'name': 'Alvaro Medran Just', 'id': 228520427, 'id_str': '228520427', 'indices': [3, 16]}, {'screen_name': 'calvo05oficial', 'name': 'Francisco Calvo', 'id': 737810925357551616, 'id_str': '737810925357551616', 'indices': [23, 38]}, {'screen_name': 'fherbers9393', 'name': 'Fabian Herbers', 'id': 4805446871, 'id_str': '4805446871', 'indices': [39, 52]}, {'screen_name': 'Tongagimenez', 'name': 'Gaston gimenez', 'id': 2225939425, 'id_str': '2225939425', 'indices': [53, 66]}]",[],
28,1358847788243689477,"More voices from more communities.

This week we'll bring our roundtables to life across social as part of our effort to reach more Chicagoans.

Hit the link for our latest update 👇",95,2021-02-08 18:38:53,18,[],[],[],[],
29,1358083031693680640,🗣🗣🗣,64,2021-02-06 16:00:01,3,[],[],[],[],
30,1357719332797771780,"""I’m so focused on just what I can do better today or tomorrow.""

Mauricio loves the work 🔥",89,2021-02-05 15:54:48,11,[],[],[],[],
31,1357500112797327362,RT @TracyBaimWCMG: Happy to be on this project with @ChicagoFire repping for the @Chicago_Reader   As a lifelong lover of soccer—and a play…,0,2021-02-05 01:23:42,5,[],[],"[{'screen_name': 'TracyBaimWCMG', 'name': 'Tracy Baim', 'id': 30268306, 'id_str': '30268306', 'indices': [3, 17]}, {'screen_name': 'ChicagoFire', 'name': 'Chicago Fire FC', 'id': 21677316, 'id_str': '21677316', 'indices': [52, 64]}, {'screen_name': 'Chicago_Reader', 'name': 'Chicago Reader', 'id': 16104602, 'id_str': '16104602', 'indices': [81, 96]}]",[],
32,1357449144844058626,"RT @VamosFire: Un tiro tan bello que se debe ver en cámara lenta 🤩

#VamosFire https://t.co/zYmPnpbqbb",0,2021-02-04 22:01:10,3,"[{'text': 'VamosFire', 'indices': [68, 78]}]",[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]",[],"[{'id': 1357447193590906885, 'id_str': '1357447193590906885', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1357447193590906885/pu/img/8B0dRk3OaH6HXxCI.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1357447193590906885/pu/img/8B0dRk3OaH6HXxCI.jpg', 'url': 'https://t.co/zYmPnpbqbb', 'display_url': 'pic.twitter.com/zYmPnpbqbb', 'expanded_url': 'https://twitter.com/VamosFire/status/1357447897902706692/video/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'source_status_id': 1357447897902706692, 'source_status_id_str': '1357447897902706692', 'source_user_id': 1195080879615463425, 'source_user_id_str': '1195080879615463425'}]"
33,1357372369292193793,RT @KidM3mito: Tough night with a lot of close matches. We are back next Tuesday for more. #CFFC https://t.co/ss59EO9NGB,0,2021-02-04 16:56:06,1,"[{'text': 'CFFC', 'indices': [91, 96]}]",[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [3, 13]}]",[],"[{'id': 1357176673968480258, 'id_str': '1357176673968480258', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/EtWo_o1WYAIKMVS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtWo_o1WYAIKMVS.jpg', 'url': 'https://t.co/ss59EO9NGB', 'display_url': 'pic.twitter.com/ss59EO9NGB', 'expanded_url': 'https://twitter.com/KidM3mito/status/1357177330360332288/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 1357177330360332288, 'source_status_id_str': '1357177330360332288', 'source_user_id': 834100159323766784, 'source_user_id_str': '834100159323766784'}]"
34,1357025526641274881,RT @firejrs: Celebrating National Girls and Women in Sports Day❗️We are honored to have so many talented and hardworking girls and women th…,0,2021-02-03 17:57:52,3,[],[],"[{'screen_name': 'firejrs', 'name': 'Fire Juniors', 'id': 816165451, 'id_str': '816165451', 'indices': [3, 11]}]",[],
35,1356997273788559364,"As a part of their involvement on the council, each member is representing a Chicago non-profit, and the club is donating $5,000 to each.

https://t.co/KocNVADZie",20,2021-02-03 16:05:36,5,[],[],[],"[{'url': 'https://t.co/KocNVADZie', 'expanded_url': 'https://www.chicagofirefc.com/council', 'display_url': 'chicagofirefc.com/council', 'indices': [139, 162]}]",
36,1356988598080446464,"""I'm honored to bring together a community to help reimagine what the crest of the Chicago Fire can be.""

@kevincoval pens our latest update ✍️

Read more » https://t.co/mPY6TKeXSy https://t.co/NqslMrxttn",21,2021-02-03 15:31:08,3,[],[],"[{'screen_name': 'kevincoval', 'name': 'Kevin Coval', 'id': 354397291, 'id_str': '354397291', 'indices': [106, 117]}]","[{'url': 'https://t.co/mPY6TKeXSy', 'expanded_url': 'http://cf97.co/7xig30rvpYs', 'display_url': 'cf97.co/7xig30rvpYs', 'indices': [157, 180]}]","[{'id': 1356988530770276352, 'id_str': '1356988530770276352', 'indices': [181, 204], 'media_url': 'http://pbs.twimg.com/media/EtT94QzXcAAxFSr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtT94QzXcAAxFSr.jpg', 'url': 'https://t.co/NqslMrxttn', 'display_url': 'pic.twitter.com/NqslMrxttn', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1356988598080446464/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
37,1356988365304954882,"From all corners of our city, helping create a crest for all Chicago.

👋 https://t.co/q2QNlrRBEt https://t.co/ckWRlnBFAX",84,2021-02-03 15:30:12,12,[],[],[],"[{'url': 'https://t.co/q2QNlrRBEt', 'expanded_url': 'http://chicagofirefc.com/council', 'display_url': 'chicagofirefc.com/council', 'indices': [73, 96]}]","[{'id': 1356973282050899969, 'id_str': '1356973282050899969', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/EtTwxPRXcAQydtU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtTwxPRXcAQydtU.jpg', 'url': 'https://t.co/ckWRlnBFAX', 'display_url': 'pic.twitter.com/ckWRlnBFAX', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1356988365304954882/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
38,1356973011405004802,"7 points through 3 games.

Vamos @KidM3mito 🔥

https://t.co/V2fcnFKCkJ",32,2021-02-03 14:29:11,1,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [33, 43]}]",[],"[{'id': 1356789645376380931, 'id_str': '1356789645376380931', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1356789645376380931/pu/img/iiWN4GhemEJiv7By.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1356789645376380931/pu/img/iiWN4GhemEJiv7By.jpg', 'url': 'https://t.co/V2fcnFKCkJ', 'display_url': 'pic.twitter.com/V2fcnFKCkJ', 'expanded_url': 'https://twitter.com/KidM3mito/status/1356789917435777025/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1356789917435777025, 'source_status_id_str': '1356789917435777025', 'source_user_id': 834100159323766784, 'source_user_id_str': '834100159323766784'}]"
39,1356944412358701057,RT @KidM3mito: UNDEFEATED after night 1! Currently sitting in 4th place for LS2. Back at it again tomorrow. #CFFC https://t.co/9lU60fQ9JY,0,2021-02-03 12:35:33,1,"[{'text': 'CFFC', 'indices': [108, 113]}]",[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [3, 13]}]",[],"[{'id': 1356823862483312640, 'id_str': '1356823862483312640', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/EtRoHToXYAAOPwI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtRoHToXYAAOPwI.jpg', 'url': 'https://t.co/9lU60fQ9JY', 'display_url': 'pic.twitter.com/9lU60fQ9JY', 'expanded_url': 'https://twitter.com/KidM3mito/status/1356824208991547395/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 1356824208991547395, 'source_status_id_str': '1356824208991547395', 'source_user_id': 834100159323766784, 'source_user_id_str': '834100159323766784'}]"
